Make,Vehicle_Class,Engine_Size,Cylinders,Transmission,Fuel_Type,Fuel_Consumption_City,Fuel_Consumption_Hwy,Fuel_Consumption_Comb,Fuel_Consumption_Comb,CO2_Emissions
33,6,3.6,6,5,3,11.9,9.4,10.8,26,253
33,6,3.6,6,5,3,11.6,9,10.4,27,246
33,6,5.7,8,5,3,16.2,10.5,13.6,21,320
33,6,5.7,8,5,3,14.1,10.3,12.4,23,290
33,6,3.6,6,5,3,12.2,9.7,11.1,25,260
33,6,5.7,8,5,3,16.1,11,13.8,20,325
33,6,5.7,8,5,3,14.3,11.1,12.9,22,302
33,6,3,6,5,0,11.8,8.6,10.4,27,278
33,6,3.6,6,5,3,13.9,9.6,11.9,24,280
33,6,3.6,6,5,1,19.7,13.8,17,17,283
33,6,5.7,8,3,3,17,12,14.8,19,346
33,6,5.7,8,5,3,15.7,11,13.6,21,319
33,6,3,6,5,0,12.3,8.8,10.8,26,289
33,6,3.6,6,5,3,14.5,10.2,12.6,22,294
33,6,3.6,6,5,1,20.7,14.7,18,16,300
33,6,5.7,8,3,3,18.7,13.3,16.3,17,382
33,6,5.7,8,5,3,16.1,11.5,14,20,328
33,7,2.4,4,6,3,11.2,8.3,9.9,29,232
34,8,6.7,12,17,4,20,11.8,16.3,17,382
34,0,6.6,12,17,4,20.3,13,17,17,397
34,1,6.6,12,17,4,20.3,13,17,17,397
34,1,6.6,12,17,4,20.3,13,17,17,397
34,1,6.7,12,17,4,20,11.8,16.3,17,382
34,1,6.7,12,17,4,20,11.8,16.3,17,382
34,2,6.6,12,17,4,19.6,12.9,16.6,17,388
38,12,2.4,4,23,3,11.6,9,10.4,27,244
38,3,2,4,15,4,9.7,7.2,8.6,33,200
38,3,2,4,25,4,11.2,8.3,9.9,29,231
38,11,2,4,22,3,8.8,7.2,8.1,35,188
38,11,2,4,25,3,10.5,8.1,9.4,30,220
38,11,2.5,4,22,3,9,7.2,8.2,34,192
38,2,2,4,22,3,8.3,6.4,7.5,38,174
38,2,2,4,24,3,10.1,7.5,8.9,32,209
38,9,2,4,22,3,8.4,6.6,7.6,37,177
38,9,2,4,24,3,10.1,7.7,9,31,211
38,2,2.5,4,22,3,9.3,7,8.2,34,193
38,2,3.6,6,21,3,11.9,8.3,10.3,27,241
38,11,2.5,4,22,3,9.4,7.3,8.5,33,198
38,11,3.6,6,21,3,12,8.7,10.5,27,247
38,0,2,4,23,4,12.6,9.6,11.2,25,256
38,0,2,4,25,4,11.3,8.5,10,28,235
38,0,2.5,4,25,4,14.3,10.7,12.7,22,296
39,12,4,6,14,3,14.3,11.9,13.2,21,308
39,12,4,6,14,3,14.3,11.9,13.2,21,308
39,3,2,4,15,4,9.9,7.3,8.7,32,204
39,3,2,4,25,4,11.3,8.3,9.9,29,232
39,2,3.5,6,17,3,10.9,7.6,9.4,30,220
39,2,2.5,4,17,3,8.1,5.7,6.9,41,164
39,2,2.5,4,17,3,8.4,6.1,7.4,38,173
39,2,2.5,4,17,3,8.5,6.2,7.5,38,175
39,2,3.5,6,17,3,10.5,7.1,9,31,210
39,2,3.5,6,17,3,10.7,7.4,9.2,31,215
39,2,2.5,4,21,3,4.9,4.8,4.9,58,113
39,2,2.5,4,21,3,5.3,5,5.1,55,121
39,0,2,4,16,3,8.7,7.5,8.2,34,189
39,2,1.8,4,19,3,8.3,6.5,7.5,38,174
39,2,1.8,4,22,3,8.3,6.7,7.6,37,178
39,2,1.8,4,25,3,8.5,6.6,7.6,37,178
39,2,1.8,4,19,3,7.8,5.9,6.9,41,163
39,0,2,4,20,3,7.5,5.8,6.7,42,157
39,0,2,4,25,3,8.4,6.3,7.5,38,174
39,11,3.5,6,17,3,11.8,8.7,10.3,27,243
39,12,3.5,6,17,3,12.1,9,10.6,27,250
39,12,3.5,6,17,3,12,8.9,10.6,27,248
39,12,3.5,6,17,3,11.7,8.8,10.4,27,242
39,12,3.5,6,21,3,8.1,8.5,8.3,34,193
39,2,1.8,4,19,3,4.4,4.6,4.4,64,105
39,2,1.8,4,19,3,4.5,4.9,4.7,60,109
39,0,1.5,4,19,3,4.9,5.5,5.1,55,120
39,11,2.5,4,17,3,8.8,6.7,7.8,36,183
39,11,2.5,4,17,3,9.2,7.1,8.3,34,190
39,11,2.5,4,21,3,5.8,6.3,6,47,140
39,12,5.7,8,15,3,18.4,13.8,16.4,17,384
39,4,3.5,6,17,3,12.4,8.9,10.8,26,254
39,4,3.5,6,17,3,13.4,9.6,11.7,24,274
39,5,2.7,4,15,3,12.1,10.1,11.2,25,263
39,5,2.7,4,15,3,12.7,10.6,11.7,24,274
39,5,3.5,6,15,3,13,10.5,11.9,24,278
39,5,3.5,6,25,3,13.8,11.4,12.7,22,299
39,5,3.5,6,25,3,13.8,11.7,12.9,22,300
39,6,5.7,8,15,3,17.7,13.6,15.9,18,371
39,6,4.6,8,15,3,16.8,13.1,14.9,19,354
39,6,5.7,8,15,3,18,14.1,16.3,17,382
39,0,1.5,4,15,3,7.3,5.8,6.6,43,155
39,0,1.5,4,25,3,7.8,6,6.8,42,164
39,0,1.5,4,1,3,7.9,6.8,7.4,38,173
39,0,1.5,4,24,3,7.8,6.5,7.2,39,169
40,1,2,4,17,4,12,8.6,10.4,27,244
40,11,2,4,17,3,11.6,9.1,10.5,27,245
40,12,3.6,6,17,3,13.8,10.2,12.2,23,286
40,0,2,4,15,3,9,7.1,8.2,34,191
40,10,2,4,15,3,9,7.1,8.2,34,191
40,0,2,4,15,3,9.1,6.9,8.1,35,189
40,10,2,4,15,3,9.1,6.9,8.1,35,189
40,0,1.4,4,17,3,8.1,6.4,7.4,38,172
40,0,1.4,4,25,3,8.2,6.3,7.4,38,172
40,0,2,4,9,3,9.6,7.5,8.6,33,202
40,0,2,4,25,3,9.8,7.3,8.7,32,203
40,0,2,4,9,4,10.2,7.9,9.2,31,213
40,0,2,4,25,4,11.4,8.2,9.9,29,232
40,9,1.8,4,8,3,10.7,8,9.4,30,220
40,9,1.8,4,25,3,11.1,7.8,9.6,29,225
40,9,1.4,4,17,3,8.6,6.5,7.6,37,178
40,9,1.4,4,25,3,8.2,6.3,7.4,38,172
40,9,1.8,4,8,3,10.8,8.1,9.6,29,224
40,9,1.8,4,25,3,10.8,7.6,9.3,30,218
40,0,1.4,4,17,3,7.8,5.9,7,40,162
40,0,1.4,4,25,3,7.9,5.9,7,40,163
40,0,2,4,9,3,9.3,7.2,8.4,34,196
40,0,2,4,25,3,9.6,7.3,8.5,33,200
40,2,2,4,15,3,9.3,6.5,8.1,35,188
40,11,2,4,17,3,10.7,8,9.5,30,221
40,11,2,4,17,3,11.1,8.1,9.8,29,228
41,0,2,4,17,4,9.9,6.6,8.4,34,197
41,0,2,4,17,4,11.1,7.3,9.4,30,218
41,2,2,4,17,4,10.6,7.4,9.2,31,215
41,2,2,4,17,4,11.1,7.3,9.4,30,219
41,9,2,4,17,4,9.9,6.6,8.4,34,197
41,9,2,4,17,4,11.1,7.3,9.4,30,219
41,9,2,4,17,4,10.8,7.6,9.3,30,218
41,8,2,4,17,4,11.1,7.3,9.4,30,219
41,8,2,4,17,4,11.6,8.1,10,28,233
41,11,2,4,17,4,10.3,7.5,9,31,211
41,11,2,4,17,4,11.3,8.5,10,28,233
41,11,2,4,17,4,11.8,8.6,10.4,27,242
41,12,2,4,17,4,11.3,8.5,10,28,233
41,12,2,4,17,4,12.1,8.9,10.7,26,250
0,0,2.4,4,10,4,9.9,7,8.6,33,199
0,11,3.5,6,18,4,12.3,9.2,10.9,26,254
0,11,3.5,6,18,4,12.2,9.5,11,26,258
0,11,3,6,9,4,9.1,9,9,31,210
0,11,2,4,12,4,11,8.6,9.9,29,232
0,11,2,4,12,4,11.3,9.1,10.3,27,241
0,2,3.5,6,9,4,8.4,8.2,8.4,34,196
0,0,2.4,4,10,4,10.2,7.4,8.9,32,209
0,0,3.5,6,18,4,11.4,7.7,9.8,29,228
0,0,3.5,6,18,4,12,8.2,10.3,27,240
1,13,1.8,4,8,4,9.7,6.9,8.4,34,197
1,2,2,4,5,4,10,7.2,8.7,32,205
1,2,2,4,5,4,10.5,7.7,9.2,31,217
1,2,2.9,6,5,4,13.5,9.3,11.6,24,271
1,11,2,4,5,4,10.3,8.1,9.3,30,218
1,11,2,4,5,4,10.8,8.3,9.6,29,226
1,11,2.9,6,5,4,13.9,10.3,12.3,23,288
2,3,4,8,5,4,13,9.8,11.5,25,271
2,3,5.2,12,5,4,15.5,10.6,13.3,21,312
2,3,5.2,12,5,4,16.4,10.7,13.8,20,324
2,13,4,8,5,4,13.1,9.6,11.5,25,270
2,13,4,8,26,4,16.7,11.2,14.2,20,333
3,10,2,4,9,3,8.8,6.5,7.8,36,182
3,10,2,4,9,3,10.8,8,9.5,30,224
3,10,2,4,9,3,10.8,8,9.5,30,224
3,0,2,4,9,4,10,7.3,8.8,32,205
3,9,2,4,9,4,10,7.4,8.8,32,206
3,10,2,4,9,4,10,7.3,8.8,32,205
3,10,2,4,9,4,10,7.4,8.8,32,206
3,2,2,4,9,4,10,7.3,8.8,32,205
3,2,2,4,9,4,9.8,7.4,8.7,32,205
3,2,3,6,9,4,10.9,8.2,9.7,29,226
3,2,3,6,9,4,11.8,9.1,10.6,27,247
3,2,3,6,9,4,10.9,8.2,9.7,29,226
3,1,3,6,17,4,13.5,8.9,11.5,25,267
3,1,4,8,17,4,15.4,10.4,13.2,21,308
3,11,2,4,17,3,12.3,8.6,10.6,27,248
3,11,2,4,9,4,10.7,8.4,9.7,29,226
3,12,3,6,17,4,13.8,11.4,12.7,22,296
3,12,3,6,17,4,13.8,11.4,12.7,22,296
3,13,5.2,10,9,4,17.5,11.7,14.9,19,347
3,13,5.2,10,9,4,17.5,11.7,14.9,19,347
3,10,2.5,5,9,4,12.1,8.4,10.4,27,243
3,10,2,4,9,4,10.7,8,9.5,30,222
3,0,3,6,17,4,11.8,8.9,10.5,27,245
3,10,3,6,17,4,11.8,8.9,10.5,27,245
3,10,3,6,17,4,12.1,9.1,10.8,26,252
3,2,3,6,17,4,11.8,8.9,10.5,27,245
3,2,2.9,6,17,4,12.9,8.5,10.9,26,255
3,2,2.9,6,17,4,12.9,8.5,10.9,26,255
3,1,4,8,17,4,17.6,10.7,14.5,19,339
3,11,3,6,17,4,13.1,10.3,11.8,24,276
3,10,2,4,9,3,10.3,7.7,9.1,31,213
3,13,2,4,9,3,10.3,7.7,9.1,31,213
3,10,2.5,5,9,4,12.1,8.2,10.3,27,241
3,10,2,4,9,4,10.4,8.2,9.4,30,220
4,12,4,8,17,4,16.4,10.1,13.6,21,315
4,12,6,12,17,4,20,13.8,17.2,16,401
4,0,4,8,10,4,15.1,9.1,12.4,23,291
4,0,6,12,10,4,19,11.6,15.7,18,364
4,10,4,8,10,4,15.1,9.1,12.4,23,291
4,10,6,12,10,4,19.2,12.2,16,18,373
4,2,6,12,10,4,19.2,12.2,16,18,373
5,10,2,4,17,4,10.1,7,8.7,32,204
5,10,2,4,17,4,10.9,7.5,9.4,30,219
5,10,2,4,17,4,9.5,7.4,8.5,33,200
5,10,2,4,17,4,10.9,7.5,9.4,30,219
5,0,2,4,17,4,9.5,6.9,8.3,34,195
5,10,2,4,17,4,10.6,7.3,9.1,31,213
5,0,2,4,17,4,10.1,7,8.7,32,204
5,0,2,4,17,4,10.9,7.5,9.4,30,219
5,0,2,4,17,4,10.9,7.5,9.4,30,219
5,10,3,6,17,4,12.4,8.5,10.7,26,249
5,0,3,6,17,4,11.4,8.1,9.9,29,231
5,0,3,6,17,4,11.4,8.3,10,28,233
5,0,3,6,25,4,13,8.5,11,26,257
5,0,3,6,17,4,11.4,8.3,10,28,233
5,2,2,4,17,4,9.9,7.5,8.8,32,206
5,2,3,6,17,4,10.7,8.1,9.5,30,222
5,1,4.4,8,17,4,14.5,9.9,12.4,23,290
5,1,4.4,8,17,4,14.5,9.9,12.4,23,290
5,1,4.4,8,17,4,14.5,9.9,12.4,23,290
5,10,3,6,9,4,14.1,10.3,12.4,23,290
5,10,3,6,25,4,13.4,9.6,11.7,24,273
5,10,3,6,17,4,11.4,8.1,9.9,29,231
5,10,3,6,25,4,12.7,8.8,10.9,26,255
5,10,3,6,17,4,11.4,8.3,10,28,233
5,10,3,6,17,4,11.4,8.1,9.9,29,231
5,10,3,6,17,4,11.4,8.1,9.9,29,231
5,10,3,6,25,4,12.7,8.8,10.9,26,255
5,10,3,6,25,4,12.7,8.8,10.9,26,255
5,10,3,6,17,4,11.4,8.3,10,28,233
5,10,3,6,17,4,11.4,8.3,10,28,233
5,0,3,6,17,4,11.4,8.3,10,28,233
5,10,3,6,9,4,14.5,10.5,12.7,22,299
5,10,3,6,9,4,14.5,10.5,12.7,22,299
5,10,3,6,25,4,13.8,9.4,11.9,24,280
5,10,3,6,25,4,13.8,9.4,11.9,24,280
5,0,3,6,9,4,14.1,10.3,12.4,23,290
5,0,3,6,9,4,14.1,10.3,12.4,23,290
5,0,3,6,25,4,13.4,9.6,11.7,24,273
5,0,3,6,25,4,13.4,9.6,11.7,24,273
5,0,3,6,9,4,14.1,10.3,12.4,23,290
5,2,4.4,8,17,4,16,11,13.8,20,322
5,2,4.4,8,17,4,16,11,13.8,20,322
5,2,4.4,8,17,4,13.6,9.3,11.7,24,273
5,1,6.6,12,17,4,17.8,11.9,15.1,19,354
5,10,4.4,8,17,4,16,11,13.8,20,322
5,10,4.4,8,17,4,16,11,13.8,20,322
5,10,4.4,8,17,4,16,11,13.8,20,322
5,10,4.4,8,17,4,16,11,13.8,20,322
5,2,4.4,8,17,4,16,11,13.8,20,322
5,2,4.4,8,17,4,16,11,13.8,20,322
5,10,4.4,8,17,4,14.5,9.9,12.4,23,290
5,10,4.4,8,17,4,13.6,9.3,11.7,24,273
5,2,4.4,8,17,4,14.5,9.9,12.4,23,290
5,11,2,4,17,4,10.3,7.7,9.1,31,213
5,11,2,4,17,4,9.9,7.6,8.8,32,207
5,11,2,4,17,4,10,7.8,9,31,210
5,11,2,4,17,4,10,8.2,9.2,31,215
5,11,3,6,17,4,16.6,12.1,14.6,19,339
5,11,3,6,17,4,16.6,12.1,14.6,19,339
5,11,3,6,17,4,11.3,8.7,10.1,28,235
5,11,2,4,17,4,10,8.2,9.2,31,215
5,11,3,6,17,4,16.6,12.1,14.6,19,339
5,11,3,6,17,4,16.6,12.1,14.6,19,339
5,11,3,6,17,4,11.3,8.7,10.1,28,235
5,12,3,6,17,4,11.7,9.1,10.5,27,245
5,12,4.4,8,17,4,14.5,10.7,12.8,22,302
5,12,4.4,8,17,4,14.5,10.7,12.8,22,302
5,12,3,6,17,4,11.7,9.1,10.5,27,245
5,12,4.4,8,17,4,14.5,10.7,12.8,22,302
5,12,3,6,17,4,12,9.4,10.8,26,254
5,12,4.4,8,17,4,15.5,11.4,13.6,21,318
5,12,4.4,8,17,4,15.5,11.4,13.6,21,318
5,13,2,4,17,4,9.5,7.4,8.5,33,200
5,13,3,6,17,4,10.3,8,9.3,30,216
6,13,8,16,9,4,26.8,16.6,22.2,13,522
7,12,3.6,6,6,3,13,9.1,11.2,25,263
7,12,3.6,6,6,3,13.6,9.6,11.8,24,277
7,11,1.4,4,15,3,9.4,7.8,8.7,32,204
7,11,1.4,4,15,3,10,8,9.1,31,214
7,11,1.2,3,19,3,9,7.7,8.4,34,198
7,11,1.3,3,6,3,9,8,8.5,33,199
7,11,2,4,6,4,11.7,9.4,10.7,26,250
7,11,2.5,4,3,3,11.1,8.6,10,28,234
7,2,2,4,18,4,10.3,7.4,9,31,211
7,2,2,4,17,4,11,8,9.6,29,227
7,2,3.6,6,18,3,12.5,8.8,10.9,26,255
8,0,2,4,17,4,10.1,6.8,8.7,32,203
8,0,2.7,4,12,4,11.5,8,9.9,29,232
8,0,2,4,17,4,10.4,7.4,9.1,31,213
8,0,2.7,4,12,4,11.7,8.4,10.2,28,238
8,0,2.7,4,12,4,11.5,8.2,10,28,234
8,0,2.7,4,12,4,11.7,8.4,10.2,28,238
8,2,2,4,12,4,10.4,7.3,9,31,209
8,2,3,6,12,4,12.6,9.1,11,26,256
8,2,2,4,12,4,11,7.7,9.5,30,221
8,2,3,6,12,4,13.3,9.3,11.5,25,268
8,2,3,6,12,4,13.1,9.1,11.3,25,263
8,2,3,6,12,4,13.8,9.4,11.8,24,276
8,1,3.6,6,12,3,12.9,8.7,11,26,259
8,1,4.2,8,12,4,17.3,9.5,13.8,20,324
8,12,6.2,8,0,4,16.7,11.1,14.2,20,333
8,11,2,4,18,4,9.8,7.8,8.9,32,209
8,11,2,4,18,4,10.9,8.2,9.7,29,227
8,11,2,4,18,4,11,8.3,9.8,29,227
8,11,2,4,18,4,11.2,8.9,10.1,28,235
8,11,3.6,6,18,3,13.4,9.4,11.6,24,270
8,11,3.6,6,18,3,13.5,9.7,11.8,24,277
9,11,2,4,6,3,11,8.3,9.8,29,225
9,11,2.5,4,6,3,11.3,8.9,10.2,28,238
9,11,2,4,6,3,11.3,8.7,10.1,28,232
9,11,3.6,6,6,3,13.1,9.4,11.4,25,269
9,10,2,4,17,4,10.9,7.6,9.4,30,219
9,10,2,4,25,4,11.9,7.9,10.1,28,235
9,10,3.6,6,12,3,12.5,8.1,10.5,27,247
9,10,3.6,6,25,3,14.3,9,11.9,24,280
9,10,6.2,8,12,4,14.6,8.9,12.1,23,282
9,10,6.2,8,25,4,14.9,9.9,12.6,22,296
9,10,6.2,8,12,4,18.3,11.2,15.1,19,355
9,10,6.2,8,25,4,17.2,12,14.8,19,349
9,5,2.5,4,3,3,12.1,9.2,10.8,26,252
9,5,2.8,4,3,0,11.8,7.9,10.1,28,270
9,5,3.6,6,5,3,13.4,9.6,11.7,24,273
9,5,2.5,4,3,3,12.6,9.7,11.3,25,265
9,5,2.8,4,3,0,12.3,8.5,10.6,27,284
9,5,3.6,6,5,3,14,9.9,12.2,23,286
9,5,2.8,4,3,0,13.3,10.6,12.1,23,326
9,5,3.6,6,5,3,15,13,14.1,20,331
9,13,6.2,8,17,4,15.4,8.7,12.4,23,290
9,11,1.5,4,3,3,8.9,7.7,8.4,34,196
9,11,1.5,4,3,3,9.3,8,8.7,32,204
9,11,2,4,6,4,10.9,8.3,9.7,29,228
9,1,3.6,6,15,3,12.8,8.5,10.9,26,255
9,1,3.6,6,15,1,17.2,11.6,14.7,19,246
9,2,1.5,4,19,3,8.2,6.6,7.5,38,189
9,2,2,4,6,4,10.5,7.4,9.1,31,214
9,6,2.7,4,5,3,11.9,10.3,11.1,25,262
9,6,2.7,4,5,3,12.5,10.8,11.7,24,275
9,6,3,6,0,0,10.2,7.2,8.9,32,238
9,6,4.3,6,3,3,15.1,11.5,13.5,21,318
9,6,5.3,8,3,3,15.9,11.4,13.9,20,326
9,6,5.3,8,3,3,16,12.6,14.4,20,339
9,6,5.3,8,3,1,22.2,16.2,19.5,14,326
9,6,5.3,8,5,3,13.9,10.1,12.2,23,286
9,6,2.7,4,5,3,12.5,10.8,11.7,24,275
9,6,2.7,4,5,3,12.7,11,12,24,280
9,6,3,6,0,0,10.4,8,9.4,30,252
9,6,4.3,6,3,3,15.7,12,14.1,20,331
9,6,4.3,6,3,3,16.3,12.9,14.8,19,349
9,6,5.3,8,3,3,15.9,11.8,14.1,20,331
9,6,5.3,8,3,3,16.6,13,15,19,350
9,6,5.3,8,3,1,22.3,18.1,20.5,14,342
9,6,5.3,8,3,3,16.7,13.1,15.1,19,354
9,6,5.3,8,5,3,14.7,10.7,12.9,22,303
9,6,5.3,8,0,3,14.3,10.6,12.6,22,296
9,6,5.3,8,0,3,14.7,11.2,13.1,22,307
9,6,6.2,8,0,4,15,12,13.7,21,321
9,6,6.2,8,0,4,16.8,13.3,15.2,19,357
9,6,6.2,8,0,4,15.7,12.4,14.2,20,332
9,10,1.4,4,19,3,7.9,6.2,7.1,40,167
9,10,1.4,4,24,3,8,6.2,7.2,39,170
9,12,5.3,8,3,3,15.7,10.5,13.4,21,314
9,12,5.3,8,3,3,15.7,10.5,13.4,21,314
9,12,5.3,8,3,1,21.2,13.9,17.9,16,298
9,12,5.3,8,3,3,16.8,11.3,14.4,20,337
9,12,5.3,8,3,3,16.8,11.3,14.4,20,337
9,12,5.3,8,3,1,22.2,15.3,19.1,15,319
9,12,6.2,8,0,4,17.2,11.4,14.6,19,343
9,12,5.3,8,3,3,15.7,10.5,13.4,21,314
9,12,5.3,8,3,3,15.7,10.5,13.4,21,314
9,12,5.3,8,3,1,21.2,13.9,17.9,16,298
9,12,5.3,8,3,3,16,11.2,13.8,20,325
9,12,5.3,8,3,3,16,11.2,13.8,20,325
9,12,5.3,8,3,1,21.7,14.3,18.4,15,305
9,12,6.2,8,0,4,16.5,10.9,13.9,20,327
9,12,3.6,6,6,3,13,8.8,11.1,25,261
9,12,3.6,6,6,3,13.6,9.6,11.8,24,276
9,11,1.4,4,15,3,9.1,7.6,8.4,34,196
9,11,1.4,4,15,3,10,8,9.1,31,214
10,1,3.6,6,5,3,12.4,7.8,10.3,27,242
10,1,5.7,8,5,3,14.7,9.4,12.3,23,289
10,1,3.6,6,5,3,12.8,8.7,11,26,258
10,4,3.6,6,6,3,12.4,8.4,10.6,27,249
10,4,3.6,6,6,3,12.4,8.4,10.6,27,249
11,2,3.6,6,5,3,12.4,7.8,10.3,27,242
11,2,5.7,8,5,3,14.7,9.4,12.3,23,289
11,2,5.7,8,25,4,15.6,10.1,13.1,22,307
11,2,6.4,8,5,4,15.8,9.6,13,22,305
11,2,6.4,8,25,4,16.7,10.4,13.9,20,325
11,2,3.6,6,5,3,12.8,8.7,11,26,258
11,2,6.4,8,5,4,15.8,9.6,13,22,305
11,2,6.4,8,25,4,16.7,10.4,13.9,20,325
11,2,6.2,8,5,4,17.6,10.7,14.5,19,339
11,2,6.2,8,25,4,18.1,11.4,15.1,19,352
11,2,6.2,8,5,4,18.6,11.2,15.3,18,358
11,2,6.2,8,25,4,18.1,11.4,15.1,19,352
11,1,3.6,6,2,3,13.7,9,11.6,24,271
11,1,3.6,6,5,3,12.4,7.8,10.3,27,242
11,1,5.7,8,5,3,14.7,9.4,12.3,23,289
11,1,6.4,8,5,4,15.8,9.6,13,22,305
11,1,3.6,6,5,3,12.8,8.7,11,26,258
11,1,6.4,8,5,4,15.8,9.6,13,22,305
11,1,6.2,8,5,4,19,11.5,15.6,18,368
11,12,3.6,6,5,3,12.7,9.6,11.3,25,265
11,12,5.7,8,5,3,16.7,10.9,14.1,20,331
11,12,6.4,8,5,4,18.3,12.2,15.6,18,363
11,4,3.6,6,3,3,13.7,9.4,11.8,24,276
11,11,2.4,4,1,3,12.7,9.2,11.1,25,261
12,13,1.4,4,3,3,9.3,6.5,8,35,187
12,13,1.4,4,25,3,9,6.7,7.9,36,185
12,9,1.4,4,3,3,10.7,7.9,9.4,30,221
12,11,1.3,4,6,3,10,7.9,9.1,31,213
13,11,1,3,15,3,8.6,8.1,8.4,34,197
13,11,2,4,15,3,10.2,8.1,9.2,31,216
13,11,2,4,5,3,11.2,8.1,9.8,29,229
13,11,2,4,5,3,11.4,8.3,10,28,233
13,11,2,4,17,3,11.4,8.3,10,28,233
13,11,2.7,6,17,3,12.5,9.2,11,26,258
13,11,1.5,3,5,3,8.6,7.1,7.9,36,185
13,11,1.5,3,5,3,8.9,7.6,8.3,34,196
13,11,2,4,17,3,10.4,7.5,9.1,31,213
13,11,2.5,4,19,3,5.4,6.3,5.8,49,136
13,11,2.5,4,19,3,5.5,6.4,5.9,48,139
13,12,3.5,6,12,3,14.1,10.6,12.5,23,294
13,12,3.5,6,12,3,14.7,11.2,13.1,22,308
13,12,2.3,4,12,3,11.6,8.7,10.3,27,241
13,12,3,6,12,3,13.3,9.8,11.8,24,278
13,12,3.3,6,12,3,10.1,9,9.6,29,225
13,6,2.7,6,12,3,12,8.9,10.6,27,249
13,6,3,6,12,0,11.1,8.3,9.8,29,264
13,6,3,6,12,0,11.1,8.3,9.8,29,264
13,6,3.3,6,15,3,12.1,9.3,10.8,26,254
13,6,3.3,6,15,1,16.6,12.6,14.8,19,245
13,6,3.5,6,12,3,14.3,10.7,12.7,22,298
13,6,5,8,12,3,14.3,10.6,12.6,22,297
13,6,5,8,12,1,20,14.8,17.6,16,293
13,6,5,8,12,3,14.4,11.2,13,22,305
13,6,5,8,12,1,20,14.9,17.7,16,294
13,6,5,8,12,3,15.1,11.8,13.6,21,319
13,6,5,8,12,1,19.9,15.8,18,16,300
13,6,2.7,6,12,3,13.1,10.2,11.8,24,277
13,6,3,6,12,0,11.9,9.4,10.8,26,290
13,6,3,6,12,0,11.3,8.5,10,28,270
13,6,3.3,6,15,3,12.9,10.2,11.7,24,274
13,6,3.3,6,15,1,17.6,13.8,15.9,18,265
13,6,3.5,6,12,3,14.6,10.9,13,22,304
13,6,3.5,6,12,3,13.8,11.2,12.6,22,296
13,6,5,8,12,3,15.1,11.6,13.5,21,317
13,6,5,8,12,1,20.3,14.7,17.8,16,296
13,6,3.5,6,12,3,15.3,13.1,14.3,20,336
13,2,1.5,4,15,3,10,7,8.7,32,203
13,2,2,4,19,3,5.5,5.7,5.6,50,131
13,13,3.5,6,9,4,19.8,12.8,16.6,17,393
13,10,2.3,4,12,3,11.2,7.3,9.4,30,221
13,10,2.3,4,12,3,11.8,8.4,10.3,27,242
13,10,2.3,4,25,3,11.2,7.9,9.7,29,226
13,10,2.3,4,25,3,11.8,8.7,10.4,27,244
13,10,5,8,12,3,15,9.1,12.3,23,289
13,10,5,8,25,3,16.1,9.9,13.3,21,312
13,10,5,8,25,3,16.4,10.2,13.6,21,319
13,10,2.3,4,12,3,11.8,8.4,10.3,27,242
13,10,2.3,4,12,3,11.8,8.7,10.4,27,244
13,10,2.3,4,25,3,11.8,8.4,10.3,27,240
13,10,2.3,4,25,3,12.1,9.1,10.7,26,252
13,10,5,8,12,3,15.4,9.7,12.9,22,303
13,6,2.3,4,12,3,11.8,9.8,10.9,26,256
13,10,5.2,8,25,4,17.1,11.4,14.5,19,342
13,10,5.2,8,9,4,19.9,12.7,16.7,17,392
13,15,3.5,6,12,3,16.2,12.3,14.5,19,340
13,15,3.5,6,12,1,21.5,16.2,19.1,15,316
13,15,3.5,6,12,3,16.7,12.8,15,19,352
13,15,3.5,6,12,1,22.1,16.8,19.8,14,328
13,7,2,4,17,3,9.8,8.8,9.3,30,219
13,7,2,4,17,1,13.3,11.8,12.6,22,209
13,7,2,4,17,3,9.8,8.8,9.3,30,219
13,7,2.5,4,15,3,12,8.8,10.6,27,247
13,7,2,4,17,3,9.9,8.2,9.2,31,214
13,7,2,4,17,3,9.9,8.2,9.2,31,214
13,7,2,4,17,1,13.7,11.1,12.5,23,208
13,7,2.5,4,15,3,12.1,9,10.7,26,251
14,0,2,4,25,4,12.8,8.5,10.9,26,255
14,0,2,4,17,4,11.4,8.6,10.2,28,238
14,0,3.3,6,17,4,14.1,9.5,12,24,284
14,1,3.3,6,17,4,13.8,9.7,11.9,24,282
14,1,3.8,6,17,3,13.4,9.6,11.7,24,276
14,1,5,8,17,4,15.6,10.4,13.2,21,312
14,1,3.3,6,17,4,13.6,9.5,11.8,24,280
14,1,5,8,17,4,15.4,10.2,13.1,22,311
15,12,2,4,6,3,11,8.3,9.8,29,225
15,12,2.5,4,6,3,11.3,8.9,10.2,28,238
15,12,3.6,6,6,3,12.6,8.8,10.9,26,257
15,12,2,4,6,3,11.3,8.7,10.1,28,232
15,12,3.6,6,6,3,13.1,9.4,11.4,25,269
15,5,2.5,4,3,3,12.1,9.2,10.8,26,252
15,5,2.8,4,3,0,11.8,7.9,10.1,28,270
15,5,3.6,6,5,3,13.4,9.6,11.7,24,273
15,5,2.5,4,3,3,12.6,9.7,11.3,25,265
15,5,2.8,4,3,0,12.3,8.5,10.6,27,284
15,5,3.6,6,5,3,14,9.9,12.2,23,286
